ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Preferred Foot,International Reputation,Skill Moves,Position,Joined,Contract Valid Until,Height,Weight,Release Clause
216025,G. Navarrete,23,Chile,67,74,CD O'Higgins,1100,2,Right,1,2,CAM,2018,01/01/2019,5.75,154,1700
216030,F. Portillo,30,Paraguay,64,64,CD Universidad de Concepción,425,1,Right,1,2,CM,2012,01/01/2018,5.833333333,165,595
216047,P. Muñoz,32,Chile,66,66,CD O'Higgins,500,3,Right,1,3,RW,2015,01/01/2018,5.666666667,152,675
216068,F. Poli,29,Italy,68,68,Carpi,700,2,Left,1,2,LCB,2010,01/01/2020,6.083333333,165,1100
216076,L. Pasciuti,28,Italy,71,71,Carpi,2400,3,Right,1,3,LM,2009,01/01/2023,5.666666667,150,3700
216150,D. Zappacosta,26,Italy,79,81,Chelsea,12500,94,Right,2,3,RB,2017,01/01/2021,6,159,24100
216158,S. Widmer,25,Switzerland,76,78,FC Basel 1893,7500,23,Right,2,3,RB,2018,,6,174,11800
216199,P. Mainka,23,Germany,66,71,1. FC Heidenheim 1846,725,3,Right,1,2,RCB,2018,01/01/2020,6.333333333,190,1200
216237,K. Azamoum,28,France,67,67,Cádiz CF,625,4,Right,1,3,CDM,2018,01/01/2021,5.833333333,163,1000
216267,A. Robertson,24,Scotland,82,87,Liverpool,24500,98,Left,1,3,LB,2017,,5.833333333,141,48400
216275,P. Mwene,24,Austria,71,78,1. FSV Mainz 05,2800,13,Right,1,3,RB,2018,01/01/2021,5.666666667,150,5600
216320,S. Fofana,23,Ivory Coast,75,82,Udinese,9000,22,Right,2,3,RCM,2016,01/01/2022,6,170,18000
216335,Y. Gazinskiy,28,Russia,75,75,,,0,Left,1,3,CDM,2016,,6,165,4585.060806
216349,A. Halilović,22,Croatia,76,83,Milan,11000,61,Left,1,4,RM,2018,01/01/2021,5.583333333,152,20900
216352,M. Brozović,25,Croatia,81,84,Inter,18500,64,Right,2,3,LDM,2016,01/01/2022,5.916666667,150,32800
216385,R. Ortiz,28,Paraguay,74,75,,,0,Left,1,3,CDM,2016,,5.75,165,4585.060806
216393,Y. Tielemans,21,Belgium,78,87,AS Monaco,16000,47,Right,2,4,CM,2017,01/01/2022,5.75,159,33600
216408,L. Spalvis,23,Lithuania,70,77,1. FC Kaiserslautern,2500,4,Left,1,3,ST,2018,01/01/2022,6.166666667,172,4200
216409,M. Politano,24,Italy,81,84,Inter,22500,57,Left,2,4,RM,2016,30/06/2019,5.583333333,148,4585.060806
216433,A. El Ghazi,23,Netherlands,74,80,Aston Villa,7500,23,Right,1,4,RM,2016,30/06/2019,6.166666667,198,4585.060806
216437,Wallace,23,Brazil,77,82,Lazio,10000,35,Right,2,2,RCB,2016,01/01/2021,6.25,187,17800
216466,Wendell,24,Brazil,77,80,Bayer 04 Leverkusen,9500,43,Left,2,4,LB,2014,01/01/2021,5.833333333,159,16900
216477,T. Nedelev,25,Bulgaria,68,73,,,0,Left,1,3,RM,2016,,5.75,154,4585.060806
216483,T. Fosu,22,England,67,75,Charlton Athletic,1100,4,Right,1,4,CAM,2017,01/01/2019,5.583333333,148,2200
216497,M. Philipp,24,Germany,79,84,Borussia Dortmund,17000,53,Right,2,4,ST,2017,01/01/2022,6,174,30200
216503,C. Laprevotte,25,France,63,66,1. FC Magdeburg,400,3,Right,1,2,RCM,2017,01/01/2020,5.916666667,161,650
216568,Mario Barco,25,Spain,68,73,Cádiz CF,1200,5,Right,1,2,ST,2018,01/01/2021,6,172,2000
216655,Bastos,26,Angola,78,79,Lazio,,44,Right,2,2,CB,2016,01/01/2020,5.916666667,170,17800
216666,A. González,30,Uruguay,67,67,CD Palestino,550,2,Right,1,2,RCB,2018,01/01/2018,6,174,743
216699,G. Zelalem,21,United States,65,75,Arsenal,875,15,Right,1,3,CM,2014,01/01/2018,5.916666667,154,1800
216742,M. Mevlja,28,Slovenia,75,77,,,0,Right,1,2,LCB,2016,,6.25,183,4585.060806
216751,D. Bejarano,26,Bolivia,65,66,,,0,Right,1,2,CB,2016,,5.75,154,4585.060806
216789,E. Suagher,25,Italy,67,70,Carpi,800,8,Right,1,2,RCB,2016,30/06/2019,6.333333333,181,4585.060806
216815,Flávio,24,Brazil,71,76,CD Feirense,2700,6,Right,1,2,CB,2016,01/01/2019,6.25,190,5800
217050,R. Miller,26,Panama,64,68,CD Feirense,475,3,Left,1,2,CB,2018,01/01/2021,6.25,185,1000
217082,W. Ángel,25,Venezuela,72,78,,,0,Right,1,2,LCB,2016,,6.166666667,185,4585.060806
217196,J. Palomino,28,Argentina,76,78,Atalanta,7500,25,Left,1,2,CB,2017,01/01/2020,6.166666667,192,13300
217225,J. Lalpekhlua,27,India,63,64,,,0,Right,1,2,RS,2016,,5.75,165,4585.060806
217242,Y. Kubo,24,Japan,74,78,1. FC Nürnberg,7500,16,Right,1,4,CAM,2016,30/06/2019,5.833333333,157,4585.060806
217277,Ángel Galván,25,Spain,65,71,CD Tenerife,525,2,Right,1,1,GK,2012,01/01/2020,6.25,183,945
217802,Fábio Sturgeon,24,Portugal,70,74,CD Feirense,2300,6,Right,1,4,RM,2018,01/01/2021,6,152,5000
217998,C. Arango,23,Colombia,69,77,CD Tondela,1600,5,Right,1,3,ST,2016,30/06/2019,5.916666667,172,4585.060806
218182,G. Mencia,29,Paraguay,68,68,CD Universidad de Concepción,700,2,Left,1,2,LCB,2017,01/01/2023,5.833333333,172,980
218292,D. Djigla,22,Benin,63,68,Chamois Niortais Football Club,500,1,Right,1,3,RM,2015,01/01/2020,5.75,161,913
218298,S. Allagbé,24,Benin,69,75,Chamois Niortais Football Club,1100,2,Right,1,1,GK,2014,01/01/2019,6.166666667,157,2000
218339,M. Dahoud,22,Germany,80,86,Borussia Dortmund,20000,50,Right,2,4,CM,2017,01/01/2022,5.833333333,150,38000
218381,S. Matthews,21,England,59,67,Bristol Rovers,230,1,Left,1,3,CM,2018,01/01/2020,5.75,157,449
218576,W. Aimson,24,Wales,61,67,Bury,290,2,Right,1,2,RCB,2018,01/01/2020,5.833333333,154,566
218661,J. Flannigan,22,England,61,66,Burton Albion,325,6,Right,1,3,CM,2016,02/01/2019,5.916666667,157,4585.060806
218667,Bernardo Silva,23,Portugal,86,91,Manchester City,59500,180,Left,2,4,RW,2017,01/01/2022,5.666666667,141,114500
218736,Vítor Gonçalves,26,Portugal,70,71,CD Nacional,2100,7,Right,1,3,RCM,2016,01/01/2020,5.666666667,152,4500
218740,K. Alphonse,25,Ivory Coast,64,66,CD Feirense,450,2,Right,1,2,CDM,2017,01/01/2019,5.916666667,163,979
218745,O. Ntcham,22,France,73,82,Celtic,6000,34,Right,1,3,CM,2017,01/01/2022,5.916666667,179,12000
218971,S. Gbohouo,29,Ivory Coast,67,68,,,0,Right,1,1,GK,2016,,6.25,181,4585.060806
219090,R. Osorio,23,Chile,68,75,CD O'Higgins,1100,3,Left,1,2,CB,2013,01/01/2023,5.916666667,150,1700
219091,J. Fuentes,23,Chile,69,78,CD O'Higgins,1400,3,Right,1,2,LCB,2013,01/01/2023,5.75,159,2200
219167,S. Vittor,29,Argentina,72,73,CD Universidad de Concepción,2700,14,Right,1,2,RCB,2016,31/12/2018,6.166666667,190,4585.060806
219180,Dani Calvo,24,Spain,71,75,CD Numancia,2600,6,Right,1,2,CB,2013,01/01/2020,6.25,181,4400
219244,D. von Ballmoos,23,Switzerland,70,79,BSC Young Boys,2100,8,Right,1,1,GK,2015,01/01/2022,6.333333333,198,3500
219411,J. Izquierdo,25,,77,78,Brighton & Hove Albion,10500,45,Right,2,4,LM,2017,01/01/2021,5.583333333,165,20700
219452,J. Fernández,23,Argentina,67,75,CD Palestino,975,2,Right,1,2,LCM,2017,01/01/2023,5.833333333,159,1500
219467,B. Halliday,22,England,61,69,Cambridge United,325,2,Right,1,2,RB,2016,01/01/2019,5.916666667,150,634
219514,Derley,30,Brazil,70,70,CD Aves,1700,8,Right,1,3,ST,2017,01/01/2020,6,168,3600
219518,P. Becker,25,Argentina,66,69,CD Antofagasta,800,5,Right,1,3,RM,2016,31/12/2018,5.666666667,159,4585.060806
219536,I. Pussetto,22,Argentina,74,82,Udinese,8500,22,Right,1,3,RW,2018,01/01/2023,5.916666667,163,17000
219571,Camarasa,24,Spain,76,83,Cardiff City,10500,20,Right,1,3,RM,2016,30/06/2019,6,168,4585.060806
219587,A. Martinelli,25,Switzerland,67,70,Brescia,800,2,Left,1,3,CDM,2017,01/01/2019,5.75,152,1300
219591,S. Simič,23,Czech Republic,73,81,Milan,5000,44,Right,1,2,CB,2013,01/01/2020,6.166666667,174,9500
219627,J. Verdugo,21,Chile,62,72,CD Huachipato,500,1,Right,1,2,CAM,2017,01/01/2018,5.75,154,775
219636,F. Manzano,24,Chile,67,74,CD Palestino,925,3,Right,1,2,CDM,2016,31/12/2018,5.666666667,157,4585.060806
219637,Ander Cantero,23,Spain,63,70,CF Rayo Majadahonda,375,3,Left,1,1,GK,2016,30/06/2019,6.166666667,181,4585.060806
219683,C. Tolisso,23,France,83,88,FC Bayern München,34000,85,Right,2,3,CM,2017,01/01/2022,5.916666667,179,58700
219688,M. López,27,Argentina,67,70,Cádiz CF,775,3,Right,1,2,LCB,2017,01/01/2020,6.166666667,176,1300
219689,S. Lizana,25,Chile,66,68,CD Palestino,775,2,Right,1,3,CAM,2018,01/01/2023,5.5,150,1100
219690,Diego Galo,34,Brazil,71,71,CD Aves,725,8,Right,1,2,LCB,2017,01/01/2019,6.083333333,176,1500
219715,R. Di Gennaro,24,Italy,67,70,Inter,675,11,Right,1,1,GK,2010,01/01/2023,6.166666667,176,1200
219720,A. Boniotti,23,Italy,62,67,Brescia,350,1,Right,1,2,RB,2013,01/01/2019,5.833333333,159,569
219740,Kahraba,24,Egypt,74,79,,,0,Right,1,3,LM,2016,,6,168,4585.060806
219746,D. Torres,25,Chile,65,68,CD Palestino,550,1,Left,1,3,LB,2012,01/01/2018,5.75,154,784
219774,Sebas Moyano,21,Spain,60,73,Córdoba CF,400,1,Right,1,2,RM,2014,01/01/2019,5.666666667,146,870
219785,T. Holmes-Dennis,22,England,64,70,Bristol Rovers,525,2,Left,1,2,LB,2018,01/01/2020,5.833333333,161,1000
219809,T. Bakayoko,23,France,80,85,Milan,17000,85,Right,2,3,LCM,2016,30/06/2019,6.166666667,187,4585.060806
219900,J. Dall'Oglio,26,Italy,65,66,Brescia,625,1,Right,1,3,LCM,2015,01/01/2019,6,170,1000
219911,T. Hlatshwayo,28,South Africa,74,75,,,0,Right,1,2,LCB,2016,,6.166666667,194,4585.060806
219985,M. Vecino,26,Uruguay,80,81,Inter,14500,63,Right,2,4,LM,2017,01/01/2022,6.166666667,179,25700
219998,J. Mauri,22,Italy,72,79,Milan,4300,43,Right,1,3,CM,2015,01/01/2019,5.583333333,143,8200
220019,M. Harness,22,England,58,62,Burton Albion,170,1,Right,1,3,RM,2013,01/01/2023,6,154,310
220048,S. Scuffet,22,Italy,72,82,Udinese,3800,11,Right,2,1,GK,2013,01/01/2022,6.25,172,7700
220051,M. Miloš,25,Croatia,69,72,CD Aves,1100,5,Right,1,3,RB,2018,01/01/2022,5.75,154,2400
220058,D. Phillips,23,England,66,75,Charlton Athletic,750,3,Right,1,1,GK,2013,01/01/2019,6.166666667,168,1500
220093,H. Hateboer,24,Netherlands,75,80,Atalanta,9000,22,Right,1,3,RM,2017,01/01/2020,6.166666667,163,16000
220127,João Silva,28,Portugal,67,67,CD Feirense,800,5,Right,1,2,ST,2017,01/01/2019,6.166666667,174,1700
220165,J. Pohjanpalo,23,Finland,72,77,Bayer 04 Leverkusen,4200,35,Right,1,3,ST,2014,01/01/2022,6,192,7500
220190,Cristian Arco,23,Spain,55,61,Cádiz CF,90,1,Right,1,1,GK,2018,01/01/2020,5.916666667,165,162
220205,M. Milec,26,Slovenia,66,67,,,0,Right,1,2,RB,2016,,5.75,152,4585.060806
220246,B. Mkhwanazi,28,South Africa,69,70,,,0,Right,1,2,RCB,2016,,6,165,4585.060806
220253,Munir,22,Spain,77,83,FC Barcelona,12500,115,Left,2,4,ST,2015,01/01/2019,5.75,152,28100
220348,Isaac Carcelén,25,Spain,66,70,CF Rayo Majadahonda,675,2,Right,1,2,RM,2018,01/01/2019,5.833333333,165,1100
220440,C. Lenglet,23,France,82,88,FC Barcelona,26000,135,Left,1,2,LCB,2018,,6.083333333,179,58500
220477,M. Caldara,24,Italy,80,86,Milan,17500,73,Right,2,2,CB,2018,01/01/2023,6.166666667,176,33300
220493,A. Barreca,23,Italy,75,80,AS Monaco,7500,42,Left,1,3,LB,2018,01/01/2021,5.916666667,154,14800
220540,D. Bejarano,24,Bolivia,63,66,,,0,Left,1,2,RM,2016,,6,163,4585.060806
220542,R. Quiñonez,26,Bolivia,64,67,,,0,Right,1,1,GK,2016,,6,176,4585.060806
220605,J. Rodríguez,22,Colombia,66,76,CD Tenerife,1000,3,Right,1,3,ST,2014,01/01/2019,5.833333333,157,1900
220659,J. Brownhill,22,England,71,79,Bristol City,3400,23,Right,1,3,RCM,2016,01/01/2021,5.833333333,152,7200
220665,G. Wüthrich,23,Switzerland,65,72,BSC Young Boys,650,4,Right,1,2,CB,2013,01/01/2020,6.333333333,194,1100
220677,J. Morrell,21,Wales,62,71,Bristol City,475,5,Right,1,3,CM,2014,01/01/2019,5.5,141,998
220807,M. O'Leary,21,England,61,72,Bristol City,350,3,Right,1,1,GK,2013,01/01/2021,6.083333333,172,735
220829,E. Torregrossa,26,Italy,69,71,Brescia,1300,3,Left,1,3,RS,2014,01/01/2019,6,176,2100
220834,Marco Asensio,22,Spain,85,92,Real Madrid,54000,215,Left,3,4,RW,2015,01/01/2023,6,168,121500
220889,Guille Donoso,22,Spain,68,76,CD Lugo,1300,4,Right,1,3,RM,2017,01/01/2019,5.666666667,143,2400
220905,J. Aholou,24,Ivory Coast,76,83,AS Monaco,9500,44,Left,1,3,LDM,2018,01/01/2023,6.166666667,163,20000
220969,N. Eliasson,22,Sweden,69,78,Bristol City,1600,17,Left,1,3,RM,2017,01/01/2020,5.833333333,159,3400
220971,N. Keïta,23,Guinea,83,88,Liverpool,34000,120,Right,2,4,CM,2018,01/01/2023,5.666666667,141,67200
221095,Dani Romera,22,Spain,67,75,Cádiz CF,1100,4,Right,1,3,ST,2017,01/01/2021,5.666666667,152,2000
221144,Alain Oyarzun,24,Spain,68,71,CD Numancia,1100,4,Left,1,3,LW,2018,01/01/2020,5.833333333,157,1900
221201,T. Leibold,24,Germany,73,76,1. FC Nürnberg,4200,15,Left,1,3,LB,2015,01/01/2021,5.75,159,7800
221286,Ricardo Vaz,23,Portugal,66,71,CF Reus Deportiu,850,2,Right,1,3,LM,2015,01/01/2020,5.666666667,150,1400
221322,E. O'Connell,22,Republic of Ireland,65,71,Bury,625,3,Right,1,2,CB,2017,01/01/2020,6.083333333,176,1200
221332,G. Guerrieri,22,Italy,61,68,Lazio,260,4,Right,1,1,GK,2015,01/01/2021,6,172,494
221422,S. Ingason,24,Iceland,73,78,,,0,Right,1,2,CB,2016,,6.166666667,165,4585.060806
221452,Nano,23,Spain,70,76,CD Tenerife,2500,12,Right,1,3,ST,2016,30/06/2019,5.666666667,170,4585.060806
221464,I. Ibañez,21,Chile,55,63,CD Everton de Viña del Mar,110,1,Right,1,2,RB,2018,01/01/2023,5.833333333,161,171
221482,K. Hidalgo,22,Chile,66,71,CD Huachipato,725,1,Right,1,2,CB,2014,01/01/2023,5.833333333,161,1000
221489,J. Flores,21,Chile,63,73,CD Antofagasta,600,1,Right,1,2,LW,2016,31/12/2018,5.5,132,4585.060806
221491,N. Elvedi,21,Switzerland,77,84,Borussia Mönchengladbach,11000,19,Right,2,3,RCB,2015,01/01/2021,6.166666667,172,20900
221539,Carrillo,24,Spain,68,75,Cádiz CF,1300,4,Right,1,2,ST,2017,01/01/2020,6.25,176,2300
221562,M. Mbaye,22,Senegal,65,73,Carpi,775,4,Right,1,3,LCM,2016,30/06/2019,6.083333333,176,4585.060806
221588,A. Mondal,28,India,57,57,,,0,Right,1,2,CB,2016,,5.833333333,154,4585.060806
221601,Carlos Abad,23,Spain,67,77,Córdoba CF,950,2,Right,1,1,GK,2016,30/06/2019,6.333333333,194,4585.060806
221610,D. Dibusz,27,Hungary,72,73,,,0,Right,1,1,GK,2016,,6.166666667,179,4585.060806
221639,Mariano,24,Dominican Republic,80,85,Real Madrid,20000,140,Right,1,3,ST,2018,01/01/2023,5.916666667,168,42500
221660,V. Lindelöf,23,Sweden,79,85,Manchester United,14500,91,Right,2,3,CB,2017,01/01/2021,6.166666667,176,29700
221661,G. Vadalá,21,Argentina,66,76,CD Universidad de Concepción,1000,5,Right,1,3,CAM,2016,30/06/2019,5.5,143,4585.060806
221908,L. Morgan,21,Scotland,66,77,Celtic,1100,10,Right,1,3,LM,2018,01/01/2022,5.833333333,165,2200
221964,Wu Yake,27,China PR,65,67,Changchun Yatai FC,450,2,Right,1,1,GK,2012,01/01/2021,6.083333333,179,1000
221972,Sun Jie,26,China PR,66,70,Changchun Yatai FC,700,3,Right,1,2,LCB,2010,01/01/2020,6.25,194,1600
221976,Jiang Zhe,29,China PR,60,60,Changchun Yatai FC,160,2,Right,1,2,RWB,2012,01/01/2020,5.833333333,185,344
221978,Li Guang,27,China PR,58,60,Changchun Yatai FC,120,2,Right,1,2,CDM,2012,01/01/2020,5.75,163,267
222028,J. Weigl,22,Germany,79,84,Borussia Dortmund,14500,43,Right,3,3,CDM,2015,01/01/2021,6.083333333,159,25700
222134,T. Hamed,29,Egypt,67,67,,,0,Right,1,2,LDM,2016,,5.583333333,148,4585.060806
222156,J. Bree,20,England,65,77,Aston Villa,850,3,Right,1,2,RB,2017,01/01/2021,5.833333333,163,1800
222224,P. Anton,27,Romania,70,73,,,0,Right,1,2,LDM,2016,,6,181,4585.060806
222226,V. Bozhikov,30,Bulgaria,68,68,,,0,Left,1,2,LB,2016,,6.083333333,176,4585.060806
222309,B. Gómez,24,Argentina,68,72,CD Feirense,1200,5,Right,1,3,RM,2018,01/01/2021,5.666666667,150,2500
222352,A. Ajeti,21,Switzerland,74,81,FC Basel 1893,8000,19,Right,,3,ST,2017,01/01/2022,6,170,13600
222355,L. Valzania,22,Italy,69,78,Atalanta,1600,11,Right,1,3,CM,2015,01/01/2023,6,170,3000
222368,A. Miranchuk,22,Russia,74,81,Lokomotiv Moscow,8000,1,Right,1,3,CAM,2012,01/01/2019,6,159,18400
222391,J. Minala,21,Cameroon,70,76,Lazio,2400,17,Right,1,3,CM,2013,01/01/2019,6,185,4600
222402,J. Gulley,25,New Zealand,61,64,,,0,Right,1,2,RB,2016,,5.75,154,4585.060806
222404,M. Normann,22,Norway,69,77,Brighton & Hove Albion,1500,18,Right,1,3,CM,2017,01/01/2020,5.833333333,165,3200
222422,A. Jakubiak,21,Scotland,59,69,Bristol Rovers,260,1,Right,1,2,ST,2014,01/01/2020,5.833333333,146,507
222466,José Carlos,22,Spain,66,76,CD Lugo,900,2,Left,1,2,CB,2018,01/01/2020,6,165,1600
222492,L. Sané,22,Germany,86,92,Manchester City,61000,195,Left,2,4,LW,2016,01/01/2021,6,165,125100
222493,M. Friedrich,22,Germany,70,78,1. FC Union Berlin,2300,13,Right,1,2,RCB,2018,01/01/2021,6.333333333,172,4100
222501,T. Castagne,22,Belgium,71,78,Atalanta,3300,14,Right,1,3,LM,2017,01/01/2020,6.083333333,176,6300
222509,Dani Ceballos,21,Spain,81,88,Real Madrid,25000,120,Right,1,4,LCM,2017,01/01/2023,5.833333333,154,56300
222544,E. Koulouris,22,Greece,70,78,,,0,Right,1,3,ST,2016,,6.083333333,181,4585.060806
222553,S. Griesbeck,27,Germany,70,70,1. FC Heidenheim 1846,1500,7,Right,1,2,LDM,2013,01/01/2020,6.166666667,187,2300
222558,R. Karsdorp,23,Netherlands,75,80,Roma,7500,39,Right,1,3,RB,2017,01/01/2022,6,176,13300
222576,Pleguezuelo,21,Spain,68,77,Arsenal,1200,21,Right,1,3,CB,2014,01/01/2019,5.916666667,139,2500
222692,B. Schmitz,23,Germany,69,72,1. FC Köln,1100,8,Right,1,2,RCB,2018,01/01/2022,6,165,1700
222714,C. Lemonheigh-Evans,21,Wales,54,65,Bristol City,120,5,Right,1,2,ST,2015,01/01/2023,5.833333333,161,252
222737,Malcom,21,Brazil,82,89,FC Barcelona,31500,140,Left,2,4,RW,2018,,5.666666667,163,70900
222775,T. Pachonik,23,Germany,71,77,Carpi,2700,2,Right,1,3,RB,2017,01/01/2020,6.083333333,194,4800
222782,M. Baghdadi,21,Germany,59,67,Bristol Rovers,230,1,Left,1,2,LM,2017,01/01/2019,5.833333333,163,449
222922,J. Hesketh,22,England,67,78,Burton Albion,1300,13,Right,1,3,RM,2016,02/01/2019,5.5,139,4585.060806
222973,M. Diakota,27,France,64,64,AS Béziers,475,2,Right,1,3,CM,2017,01/01/2023,5.916666667,159,831
222987,H. Yamaguchi,27,Japan,71,72,Cerezo Osaka,2200,6,Right,1,3,RCM,2016,01/01/2023,5.666666667,159,3000
222993,Y. Kakitani,28,Japan,70,70,Cerezo Osaka,1800,6,Right,1,3,LS,2016,01/01/2023,5.833333333,150,2300
223009,E. Lancini,24,Italy,66,71,Brescia,725,1,Right,1,2,CB,2013,01/01/2023,6.166666667,174,1200
223010,L. Morosini,22,Italy,69,75,Brescia,1400,2,Right,1,3,CAM,2018,01/01/2022,5.75,154,2500
223030,A. Kara,25,Turkey,70,73,Bursaspor,2200,10,Right,1,3,LDM,2018,01/01/2020,6.083333333,185,4600
223033,Jorge Meré,21,Spain,77,83,1. FC Köln,10500,15,Right,1,2,CB,2017,01/01/2023,6,176,17900
223052,J. Narváez,27,Ecuador,66,67,,,0,Right,1,2,RB,2016,,6,159,4585.060806
223056,Álvaro Bustos,23,Spain,65,72,CF Rayo Majadahonda,750,3,Left,1,3,LW,2016,30/06/2019,5.666666667,154,4585.060806
223058,D. Kuzyaev,25,Russia,77,80,,,0,Right,1,3,RM,2016,,6,163,4585.060806
223080,H. Dunk,27,England,61,61,Cambridge United,260,3,Left,1,2,LM,2011,01/01/2020,6,161,455
223095,F. Palacios Martínez,23,Spain,65,71,1. FC Nürnberg,750,6,Right,1,4,ST,2018,01/01/2021,5.583333333,143,1500
223105,N. Oroz,24,Argentina,65,70,CD O'Higgins,725,5,Left,1,3,RCM,2016,31/12/2018,5.666666667,161,4585.060806
223136,Y. Erdoğan,25,Turkey,71,72,Bursaspor,2800,11,Left,1,3,LM,2017,01/01/2020,5.583333333,150,5800
223143,U. Garcia,22,Switzerland,65,72,BSC Young Boys,650,4,Left,1,3,LB,2018,01/01/2022,6,172,1100
223147,J. Biada,25,Germany,66,68,1. FC Kaiserslautern,800,2,Right,1,3,RS,2018,01/01/2021,5.833333333,168,1200
223151,D. Oberlin,20,Switzerland,69,81,FC Basel 1893,1900,10,Right,1,4,ST,2018,01/01/2021,6,163,3200
223152,S. Vilakazi,28,South Africa,74,74,,,0,Right,1,4,CM,2016,,5.583333333,165,4585.060806
223175,O. Kocuk,22,Turkey,64,73,Bursaspor,525,2,Right,1,1,GK,2011,01/01/2020,6.166666667,172,1200
223198,A. Adnan,24,Iraq,72,75,Atalanta,3900,16,Left,1,4,LM,2016,30/06/2019,6.083333333,154,4585.060806
223207,A. Lang,25,Hungary,69,71,,,0,Right,1,2,CB,2016,,6.166666667,183,4585.060806
223208,Z. Kalmár,23,Hungary,71,78,,,0,Right,1,3,LCM,2016,,6.083333333,172,4585.060806
223229,C. Manea,20,Romania,69,81,,,0,Right,1,2,RB,2016,,6,170,4585.060806
223273,M. Pašalić,23,Croatia,76,83,Atalanta,10500,71,Right,1,4,RCM,2016,30/06/2019,6.166666667,183,4585.060806
223283,F. Diedhiou,25,Senegal,73,77,Bristol City,5000,35,Right,1,3,LS,2017,01/01/2021,6.166666667,176,9900
223329,A. Conti,24,Italy,75,79,Milan,8500,58,Right,2,3,RM,2017,01/01/2022,6,168,15100
223393,L. Carillo,21,Italy,61,68,Brescia,300,2,Left,1,2,CB,2016,30/06/2019,6.166666667,165,4585.060806
223402,E. Taşdemir,22,Turkey,71,78,Bursaspor,2800,9,Left,1,3,LB,2014,01/01/2019,5.75,154,6200
223427,L. Jäger,24,Austria,65,70,1. FC Nürnberg,625,5,Right,1,2,CDM,2017,01/01/2020,6,163,1200
223441,O. Sidibé,33,Guinea,65,65,AS Béziers,220,2,Right,1,2,RCB,2018,01/01/2020,5.833333333,168,385
223537,E. Berggreen,25,Denmark,72,76,1. FSV Mainz 05,4100,20,Right,1,2,ST,2016,01/01/2019,6.333333333,196,7600
223550,J. Omlin,24,Switzerland,71,79,FC Basel 1893,2600,10,Right,1,1,GK,2018,01/01/2022,6.166666667,176,4400
223579,Ernest Forgás,24,Spain,62,66,CF Reus Deportiu,400,2,Right,1,2,ST,2017,01/01/2019,6.166666667,161,650
223603,F. Bredlow,23,Germany,69,77,1. FC Nürnberg,1200,7,Left,1,1,GK,2017,01/01/2020,6.25,198,2300
223607,Luis Ruiz,26,Spain,65,68,CD Lugo,550,2,Left,1,2,LB,2017,01/01/2019,5.916666667,161,921
223608,Eraso,28,Spain,76,76,CD Leganés,8000,29,Right,1,3,CAM,2017,01/01/2020,5.916666667,157,16800
223653,C. Jopia,26,Chile,65,66,CD Huachipato,525,1,Left,1,3,LB,2016,01/01/2019,5.75,165,748
223665,F. Ciampichetti,30,Argentina,66,66,CD Antofagasta,625,2,Right,1,2,ST,2016,01/01/2018,6.083333333,187,844
223697,R. Gosens,23,Germany,72,77,Atalanta,4200,16,Left,1,3,LM,2017,01/01/2020,6,168,7400
223760,A. Singh,25,India,58,62,,,0,Right,1,1,GK,2016,,6.083333333,179,4585.060806
223763,S. Jhingan,24,India,65,71,,,0,Right,1,2,RCB,2016,,6.166666667,163,4585.060806
223764,N. Das,24,India,60,65,,,0,Left,1,2,LB,2016,,5.75,150,4585.060806
223765,R. Bauer,23,Germany,72,76,1. FC Nürnberg,3400,15,Right,1,2,RB,2016,30/06/2019,6,168,4585.060806
223767,O. Özdemir,23,Turkey,64,70,1. FC Kaiserslautern,525,1,Right,1,2,CB,2018,01/01/2021,6.166666667,185,866
223771,B. Singh,31,India,58,58,,,0,Right,1,2,ST,2016,,5.916666667,157,4585.060806
223810,G. Maris,22,England,60,66,Cambridge United,280,2,Right,1,2,LDM,2016,01/01/2019,5.916666667,165,546
223848,S. Milinković-Savić,23,Serbia,85,90,Lazio,50500,73,Right,2,4,CM,2015,01/01/2023,6.25,168,89600
223857,O. Salinas,30,Chile,68,68,CD Everton de Viña del Mar,850,2,Right,1,3,LW,2017,01/01/2018,5.666666667,157,1100
223925,A. Brunst,22,Germany,65,74,1. FC Magdeburg,625,3,Right,1,1,GK,2017,01/01/2019,6.416666667,194,1100
223934,B. Yardımcı,25,Turkey,68,70,Bursaspor,900,6,Right,1,3,RB,2017,01/01/2020,5.75,157,1900
223959,L. Torreira,22,Uruguay,82,87,Arsenal,25000,98,Right,2,3,LCM,2018,,5.5,141,49400
223963,C. Humphreys-Grant,19,England,62,77,Manchester City,600,6,Right,1,2,CB,2015,01/01/2023,6.166666667,176,1500
223966,Vítor Bruno,28,Portugal,70,70,CD Feirense,1400,7,Left,1,3,LB,2018,01/01/2020,5.583333333,143,2900
223993,M. Osei Kwadwo,23,Ghana,65,73,1. FC Magdeburg,800,4,Right,1,2,RM,2018,01/01/2020,5.583333333,150,1400
224003,Sergio Herrera,25,Spain,71,73,CA Osasuna,2000,5,Right,1,1,GK,2017,01/01/2021,6.333333333,176,3400
224019,Pedro Chirivella,21,Spain,66,75,Liverpool,975,17,Right,1,3,CM,2014,01/01/2020,5.833333333,146,2000
