ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Preferred Foot,International Reputation,Skill Moves,Position,Joined,Contract Valid Until,Height,Weight,Release Clause
214929,Varela,23,Spain,67,74,CF Rayo Majadahonda,900.0,2,Left,1.0,3.0,LM,2018,01/01/2019,5.75,150.0,1600.0
214944,Gumbau,23,Spain,71,77,CD Leganés,2800.0,14,Left,1.0,3.0,CDM,2017,01/01/2020,6.166666667,170.0,6400.0
214947,J. Gbamin,22,Ivory Coast,79,84,1. FSV Mainz 05,14500.0,26,Right,1.0,3.0,RCM,2016,01/01/2023,6.083333333,183.0,27200.0
214979,J. Musso,24,Argentina,74,80,Udinese,5500.0,14,Right,1.0,1.0,GK,2018,01/01/2023,6.25,205.0,11000.0
215112,R. Contreras,22,Argentina,63,71,CD Antofagasta,550.0,1,Left,1.0,2.0,ST,2018,01/01/2018,6.083333333,185.0,853.0
215118,F. Manríquez,34,Chile,73,73,CD Universidad de Concepción,1900.0,5,Right,1.0,3.0,LCM,2013,01/01/2018,5.5,159.0,2700.0
215259,E. Rigoni,25,Argentina,78,81,Atalanta,13000.0,29,Left,1.0,4.0,RM,2017,01/01/2021,5.833333333,163.0,23100.0
215314,Carlos Gutiérrez,26,Spain,70,71,CD Numancia,1700.0,6,Right,1.0,2.0,LCB,2016,01/01/2020,6.333333333,181.0,2900.0
215322,J. Silva,24,Argentina,74,79,CD Leganés,6500.0,9,Left,1.0,3.0,LWB,2016,30/06/2019,5.916666667,165.0,4585.060806
215330,J. Correa,23,Argentina,78,83,Lazio,,42,Right,1.0,4.0,LM,2018,01/01/2023,6.166666667,170.0,24900.0
215333,D. Zapata,27,Colombia,78,79,Atalanta,12000.0,41,Right,2.0,3.0,RS,2016,30/06/2020,6.166666667,194.0,4585.060806
215334,G. Carrillo,27,Argentina,75,76,CD Leganés,8000.0,46,Right,1.0,3.0,RS,2016,30/06/2019,6.25,192.0,4585.060806
215353,L. Alario,25,Argentina,79,82,Bayer 04 Leverkusen,16000.0,67,Right,2.0,3.0,ST,2017,01/01/2022,6.0,172.0,28400.0
215374,S. Hogan,26,Republic of Ireland,70,73,Aston Villa,2200.0,12,Right,1.0,3.0,ST,2017,01/01/2021,5.916666667,141.0,4400.0
215414,Daniel Guimarães,31,Brazil,72,72,CD Nacional,1900.0,7,Right,1.0,1.0,GK,2017,01/01/2020,6.166666667,161.0,4000.0
215417,C. Mathenia,26,Germany,73,76,1. FC Nürnberg,3500.0,15,Right,2.0,1.0,GK,2018,01/01/2021,6.166666667,198.0,6500.0
215441,S. Guirassy,22,France,71,79,1. FC Köln,3500.0,13,Right,1.0,3.0,ST,2016,01/01/2021,6.166666667,181.0,6000.0
215477,I. Kecojević,30,Montenegro,67,67,Cádiz CF,575.0,3,Right,1.0,2.0,CB,2017,01/01/2020,6.25,187.0,920.0
215568,Naranjo,23,Spain,72,78,CD Tenerife,4300.0,7,Right,1.0,4.0,LS,2018,01/01/2022,6.083333333,176.0,7700.0
215569,Unai García,25,Spain,68,73,CA Osasuna,1000.0,4,Left,1.0,2.0,RCB,2011,01/01/2020,6.083333333,179.0,1700.0
215572,Alberto,25,Spain,69,73,CD Tenerife,1100.0,5,Right,1.0,3.0,LCB,2012,01/01/2020,6.083333333,172.0,1900.0
215651,Samir,23,Brazil,73,77,Udinese,4400.0,17,Left,1.0,2.0,LB,2016,01/01/2021,6.166666667,176.0,8300.0
215766,L. Filippini,22,Italy,65,70,Lazio,600.0,8,Left,1.0,2.0,LB,2017,01/01/2019,6.0,170.0,1100.0
215785,K. Baldé,23,Senegal,80,85,Inter,20000.0,65,Right,2.0,4.0,RM,2016,30/06/2019,5.916666667,176.0,4585.060806
215792,Jemerson,25,Brazil,78,81,AS Monaco,11000.0,55,Right,2.0,2.0,LCB,2016,01/01/2020,6.0,170.0,21700.0
215810,C. Lombardi,22,Italy,69,74,Lazio,1400.0,19,Right,1.0,3.0,LW,2012,01/01/2022,5.916666667,165.0,2500.0
215871,A. Jahanbakhsh,24,Iran,77,80,Brighton & Hove Albion,11500.0,41,Right,2.0,4.0,RM,2018,01/01/2023,5.916666667,172.0,22700.0
215914,N. Kanté,27,France,89,90,Chelsea,63000.0,225,Right,3.0,2.0,LDM,2016,01/01/2023,5.5,159.0,121300.0
215930,T. Jedvaj,22,Croatia,76,83,Bayer 04 Leverkusen,9500.0,40,Right,2.0,2.0,LB,2013,01/01/2023,6.0,181.0,18100.0
215965,C. Strandberg,22,Sweden,72,78,Malmö FF,4300.0,6,Left,1.0,3.0,ST,2017,01/01/2021,6.083333333,187.0,6500.0
215990,O. Benítez,27,Argentina,66,68,CD Palestino,625.0,2,Left,1.0,2.0,CB,2018,01/01/2018,6.083333333,174.0,891.0
216014,E. Flores,26,Chile,65,65,CD Universidad de Concepción,450.0,1,Left,1.0,2.0,LB,2012,01/01/2019,5.833333333,181.0,630.0
216017,H. Berríos,31,Chile,67,67,CD Universidad de Concepción,500.0,2,Right,1.0,2.0,RB,2013,01/01/2023,5.75,148.0,700.0
216023,M. Lepe,27,Chile,66,66,CD Antofagasta,650.0,2,Right,1.0,2.0,RDM,2016,31/12/2018,5.833333333,170.0,4585.060806
216025,G. Navarrete,23,Chile,67,74,CD O'Higgins,1100.0,2,Right,1.0,2.0,CAM,2018,01/01/2019,5.75,154.0,1700.0
216030,F. Portillo,30,Paraguay,64,64,CD Universidad de Concepción,425.0,1,Right,1.0,2.0,CM,2012,01/01/2018,5.833333333,165.0,595.0
216047,P. Muñoz,32,Chile,66,66,CD O'Higgins,500.0,3,Right,1.0,3.0,RW,2015,01/01/2018,5.666666667,152.0,675.0
216068,F. Poli,29,Italy,68,68,Carpi,700.0,2,Left,1.0,2.0,LCB,2010,01/01/2020,6.083333333,165.0,1100.0
216076,L. Pasciuti,28,Italy,71,71,Carpi,2400.0,3,Right,1.0,3.0,LM,2009,01/01/2023,5.666666667,150.0,3700.0
216150,D. Zappacosta,26,Italy,79,81,Chelsea,12500.0,94,Right,2.0,3.0,RB,2017,01/01/2021,6.0,159.0,24100.0
216158,S. Widmer,25,Switzerland,76,78,FC Basel 1893,7500.0,23,Right,2.0,3.0,RB,2018,,6.0,174.0,11800.0
216199,P. Mainka,23,Germany,66,71,1. FC Heidenheim 1846,725.0,3,Right,1.0,2.0,RCB,2018,01/01/2020,6.333333333,190.0,1200.0
216237,K. Azamoum,28,France,67,67,Cádiz CF,625.0,4,Right,1.0,3.0,CDM,2018,01/01/2021,5.833333333,163.0,1000.0
216267,A. Robertson,24,Scotland,82,87,Liverpool,24500.0,98,Left,1.0,3.0,LB,2017,,5.833333333,141.0,48400.0
216275,P. Mwene,24,Austria,71,78,1. FSV Mainz 05,2800.0,13,Right,1.0,3.0,RB,2018,01/01/2021,5.666666667,150.0,5600.0
216320,S. Fofana,23,Ivory Coast,75,82,Udinese,9000.0,22,Right,2.0,3.0,RCM,2016,01/01/2022,6.0,170.0,18000.0
216335,Y. Gazinskiy,28,Russia,75,75,,,0,Left,1.0,3.0,CDM,2016,,6.0,165.0,4585.060806
216349,A. Halilović,22,Croatia,76,83,Milan,11000.0,61,Left,1.0,4.0,RM,2018,01/01/2021,5.583333333,152.0,20900.0
216352,M. Brozović,25,Croatia,81,84,Inter,18500.0,64,Right,2.0,3.0,LDM,2016,01/01/2022,5.916666667,150.0,32800.0
216385,R. Ortiz,28,Paraguay,74,75,,,0,Left,1.0,3.0,CDM,2016,,5.75,165.0,4585.060806
216393,Y. Tielemans,21,Belgium,78,87,AS Monaco,16000.0,47,Right,2.0,4.0,CM,2017,01/01/2022,5.75,159.0,33600.0
216408,L. Spalvis,23,Lithuania,70,77,1. FC Kaiserslautern,2500.0,4,Left,1.0,3.0,ST,2018,01/01/2022,6.166666667,172.0,4200.0
216409,M. Politano,24,Italy,81,84,Inter,22500.0,57,Left,2.0,4.0,RM,2016,30/06/2019,5.583333333,148.0,4585.060806
216433,A. El Ghazi,23,Netherlands,74,80,Aston Villa,7500.0,23,Right,1.0,4.0,RM,2016,30/06/2019,6.166666667,198.0,4585.060806
216437,Wallace,23,Brazil,77,82,Lazio,10000.0,35,Right,2.0,2.0,RCB,2016,01/01/2021,6.25,187.0,17800.0
216466,Wendell,24,Brazil,77,80,Bayer 04 Leverkusen,9500.0,43,Left,2.0,4.0,LB,2014,01/01/2021,5.833333333,159.0,16900.0
216477,T. Nedelev,25,Bulgaria,68,73,,,0,Left,1.0,3.0,RM,2016,,5.75,154.0,4585.060806
216483,T. Fosu,22,England,67,75,Charlton Athletic,1100.0,4,Right,1.0,4.0,CAM,2017,01/01/2019,5.583333333,148.0,2200.0
216497,M. Philipp,24,Germany,79,84,Borussia Dortmund,17000.0,53,Right,2.0,4.0,ST,2017,01/01/2022,6.0,174.0,30200.0
216503,C. Laprevotte,25,France,63,66,1. FC Magdeburg,400.0,3,Right,1.0,2.0,RCM,2017,01/01/2020,5.916666667,161.0,650.0
216568,Mario Barco,25,Spain,68,73,Cádiz CF,1200.0,5,Right,1.0,2.0,ST,2018,01/01/2021,6.0,172.0,2000.0
216655,Bastos,26,Angola,78,79,Lazio,,44,Right,2.0,2.0,CB,2016,01/01/2020,5.916666667,170.0,17800.0
216666,A. González,30,Uruguay,67,67,CD Palestino,550.0,2,Right,1.0,2.0,RCB,2018,01/01/2018,6.0,174.0,743.0
216699,G. Zelalem,21,United States,65,75,Arsenal,875.0,15,Right,1.0,3.0,CM,2014,01/01/2018,5.916666667,154.0,1800.0
216742,M. Mevlja,28,Slovenia,75,77,,,0,Right,1.0,2.0,LCB,2016,,6.25,183.0,4585.060806
216751,D. Bejarano,26,Bolivia,65,66,,,0,Right,1.0,2.0,CB,2016,,5.75,154.0,4585.060806
216789,E. Suagher,25,Italy,67,70,Carpi,800.0,8,Right,1.0,2.0,RCB,2016,30/06/2019,6.333333333,181.0,4585.060806
216815,Flávio,24,Brazil,71,76,CD Feirense,2700.0,6,Right,1.0,2.0,CB,2016,01/01/2019,6.25,190.0,5800.0
217050,R. Miller,26,Panama,64,68,CD Feirense,475.0,3,Left,1.0,2.0,CB,2018,01/01/2021,6.25,185.0,1000.0
217082,W. Ángel,25,Venezuela,72,78,,,0,Right,1.0,2.0,LCB,2016,,6.166666667,185.0,4585.060806
217196,J. Palomino,28,Argentina,76,78,Atalanta,7500.0,25,Left,1.0,2.0,CB,2017,01/01/2020,6.166666667,192.0,13300.0
217225,J. Lalpekhlua,27,India,63,64,,,0,Right,1.0,2.0,RS,2016,,5.75,165.0,4585.060806
217242,Y. Kubo,24,Japan,74,78,1. FC Nürnberg,7500.0,16,Right,1.0,4.0,CAM,2016,30/06/2019,5.833333333,157.0,4585.060806
217277,Ángel Galván,25,Spain,65,71,CD Tenerife,525.0,2,Right,1.0,1.0,GK,2012,01/01/2020,6.25,183.0,945.0
217802,Fábio Sturgeon,24,Portugal,70,74,CD Feirense,2300.0,6,Right,1.0,4.0,RM,2018,01/01/2021,6.0,152.0,5000.0
217998,C. Arango,23,Colombia,69,77,CD Tondela,1600.0,5,Right,1.0,3.0,ST,2016,30/06/2019,5.916666667,172.0,4585.060806
218182,G. Mencia,29,Paraguay,68,68,CD Universidad de Concepción,700.0,2,Left,1.0,2.0,LCB,2017,01/01/2023,5.833333333,172.0,980.0
218292,D. Djigla,22,Benin,63,68,Chamois Niortais Football Club,500.0,1,Right,1.0,3.0,RM,2015,01/01/2020,5.75,161.0,913.0
218298,S. Allagbé,24,Benin,69,75,Chamois Niortais Football Club,1100.0,2,Right,1.0,1.0,GK,2014,01/01/2019,6.166666667,157.0,2000.0
218339,M. Dahoud,22,Germany,80,86,Borussia Dortmund,20000.0,50,Right,2.0,4.0,CM,2017,01/01/2022,5.833333333,150.0,38000.0
218381,S. Matthews,21,England,59,67,Bristol Rovers,230.0,1,Left,1.0,3.0,CM,2018,01/01/2020,5.75,157.0,449.0
218576,W. Aimson,24,Wales,61,67,Bury,290.0,2,Right,1.0,2.0,RCB,2018,01/01/2020,5.833333333,154.0,566.0
218661,J. Flannigan,22,England,61,66,Burton Albion,325.0,6,Right,1.0,3.0,CM,2016,02/01/2019,5.916666667,157.0,4585.060806
218667,Bernardo Silva,23,Portugal,86,91,Manchester City,59500.0,180,Left,2.0,4.0,RW,2017,01/01/2022,5.666666667,141.0,114500.0
218736,Vítor Gonçalves,26,Portugal,70,71,CD Nacional,2100.0,7,Right,1.0,3.0,RCM,2016,01/01/2020,5.666666667,152.0,4500.0
218740,K. Alphonse,25,Ivory Coast,64,66,CD Feirense,450.0,2,Right,1.0,2.0,CDM,2017,01/01/2019,5.916666667,163.0,979.0
218745,O. Ntcham,22,France,73,82,Celtic,6000.0,34,Right,1.0,3.0,CM,2017,01/01/2022,5.916666667,179.0,12000.0
218971,S. Gbohouo,29,Ivory Coast,67,68,,,0,Right,1.0,1.0,GK,2016,,6.25,181.0,4585.060806
219090,R. Osorio,23,Chile,68,75,CD O'Higgins,1100.0,3,Left,1.0,2.0,CB,2013,01/01/2023,5.916666667,150.0,1700.0
219091,J. Fuentes,23,Chile,69,78,CD O'Higgins,1400.0,3,Right,1.0,2.0,LCB,2013,01/01/2023,5.75,159.0,2200.0
219167,S. Vittor,29,Argentina,72,73,CD Universidad de Concepción,2700.0,14,Right,1.0,2.0,RCB,2016,31/12/2018,6.166666667,190.0,4585.060806
219180,Dani Calvo,24,Spain,71,75,CD Numancia,2600.0,6,Right,1.0,2.0,CB,2013,01/01/2020,6.25,181.0,4400.0
219244,D. von Ballmoos,23,Switzerland,70,79,BSC Young Boys,2100.0,8,Right,1.0,1.0,GK,2015,01/01/2022,6.333333333,198.0,3500.0
219411,J. Izquierdo,25,Unknown,77,78,Brighton & Hove Albion,10500.0,45,Right,2.0,4.0,LM,2017,01/01/2021,5.583333333,165.0,20700.0
219452,J. Fernández,23,Argentina,67,75,CD Palestino,975.0,2,Right,1.0,2.0,LCM,2017,01/01/2023,5.833333333,159.0,1500.0
219467,B. Halliday,22,England,61,69,Cambridge United,325.0,2,Right,1.0,2.0,RB,2016,01/01/2019,5.916666667,150.0,634.0
219514,Derley,30,Brazil,70,70,CD Aves,1700.0,8,Right,1.0,3.0,ST,2017,01/01/2020,6.0,168.0,3600.0
219518,P. Becker,25,Argentina,66,69,CD Antofagasta,800.0,5,Right,1.0,3.0,RM,2016,31/12/2018,5.666666667,159.0,4585.060806
219536,I. Pussetto,22,Argentina,74,82,Udinese,8500.0,22,Right,1.0,3.0,RW,2018,01/01/2023,5.916666667,163.0,17000.0
219571,Camarasa,24,Spain,76,83,Cardiff City,10500.0,20,Right,1.0,3.0,RM,2016,30/06/2019,6.0,168.0,4585.060806
219587,A. Martinelli,25,Switzerland,67,70,Brescia,800.0,2,Left,1.0,3.0,CDM,2017,01/01/2019,5.75,152.0,1300.0
219591,S. Simič,23,Czech Republic,73,81,Milan,5000.0,44,Right,1.0,2.0,CB,2013,01/01/2020,6.166666667,174.0,9500.0
219627,J. Verdugo,21,Chile,62,72,CD Huachipato,500.0,1,Right,1.0,2.0,CAM,2017,01/01/2018,5.75,154.0,775.0
219636,F. Manzano,24,Chile,67,74,CD Palestino,925.0,3,Right,1.0,2.0,CDM,2016,31/12/2018,5.666666667,157.0,4585.060806
219637,Ander Cantero,23,Spain,63,70,CF Rayo Majadahonda,375.0,3,Left,1.0,1.0,GK,2016,30/06/2019,6.166666667,181.0,4585.060806
219683,C. Tolisso,23,France,83,88,FC Bayern München,34000.0,85,Right,2.0,3.0,CM,2017,01/01/2022,5.916666667,179.0,58700.0
219688,M. López,27,Argentina,67,70,Cádiz CF,775.0,3,Right,1.0,2.0,LCB,2017,01/01/2020,6.166666667,176.0,1300.0
219689,S. Lizana,25,Chile,66,68,CD Palestino,775.0,2,Right,1.0,3.0,CAM,2018,01/01/2023,5.5,150.0,1100.0
219690,Diego Galo,34,Brazil,71,71,CD Aves,725.0,8,Right,1.0,2.0,LCB,2017,01/01/2019,6.083333333,176.0,1500.0
219715,R. Di Gennaro,24,Italy,67,70,Inter,675.0,11,Right,1.0,1.0,GK,2010,01/01/2023,6.166666667,176.0,1200.0
219720,A. Boniotti,23,Italy,62,67,Brescia,350.0,1,Right,1.0,2.0,RB,2013,01/01/2019,5.833333333,159.0,569.0
219740,Kahraba,24,Egypt,74,79,,,0,Right,1.0,3.0,LM,2016,,6.0,168.0,4585.060806
219746,D. Torres,25,Chile,65,68,CD Palestino,550.0,1,Left,1.0,3.0,LB,2012,01/01/2018,5.75,154.0,784.0
219774,Sebas Moyano,21,Spain,60,73,Córdoba CF,400.0,1,Right,1.0,2.0,RM,2014,01/01/2019,5.666666667,146.0,870.0
219785,T. Holmes-Dennis,22,England,64,70,Bristol Rovers,525.0,2,Left,1.0,2.0,LB,2018,01/01/2020,5.833333333,161.0,1000.0
219809,T. Bakayoko,23,France,80,85,Milan,17000.0,85,Right,2.0,3.0,LCM,2016,30/06/2019,6.166666667,187.0,4585.060806
219900,J. Dall'Oglio,26,Italy,65,66,Brescia,625.0,1,Right,1.0,3.0,LCM,2015,01/01/2019,6.0,170.0,1000.0
219911,T. Hlatshwayo,28,South Africa,74,75,,,0,Right,1.0,2.0,LCB,2016,,6.166666667,194.0,4585.060806
219985,M. Vecino,26,Uruguay,80,81,Inter,14500.0,63,Right,2.0,4.0,LM,2017,01/01/2022,6.166666667,179.0,25700.0
219998,J. Mauri,22,Italy,72,79,Milan,4300.0,43,Right,1.0,3.0,CM,2015,01/01/2019,5.583333333,143.0,8200.0
220019,M. Harness,22,England,58,62,Burton Albion,170.0,1,Right,1.0,3.0,RM,2013,01/01/2023,6.0,154.0,310.0
220048,S. Scuffet,22,Italy,72,82,Udinese,3800.0,11,Right,2.0,1.0,GK,2013,01/01/2022,6.25,172.0,7700.0
220051,M. Miloš,25,Croatia,69,72,CD Aves,1100.0,5,Right,1.0,3.0,RB,2018,01/01/2022,5.75,154.0,2400.0
220058,D. Phillips,23,England,66,75,Charlton Athletic,750.0,3,Right,1.0,1.0,GK,2013,01/01/2019,6.166666667,168.0,1500.0
220093,H. Hateboer,24,Netherlands,75,80,Atalanta,9000.0,22,Right,1.0,3.0,RM,2017,01/01/2020,6.166666667,163.0,16000.0
220127,João Silva,28,Portugal,67,67,CD Feirense,800.0,5,Right,1.0,2.0,ST,2017,01/01/2019,6.166666667,174.0,1700.0
220165,J. Pohjanpalo,23,Finland,72,77,Bayer 04 Leverkusen,4200.0,35,Right,1.0,3.0,ST,2014,01/01/2022,6.0,192.0,7500.0
220190,Cristian Arco,23,Spain,55,61,Cádiz CF,90.0,1,Right,1.0,1.0,GK,2018,01/01/2020,5.916666667,165.0,162.0
220205,M. Milec,26,Slovenia,66,67,,,0,Right,1.0,2.0,RB,2016,,5.75,152.0,4585.060806
220246,B. Mkhwanazi,28,South Africa,69,70,,,0,Right,1.0,2.0,RCB,2016,,6.0,165.0,4585.060806
220253,Munir,22,Spain,77,83,FC Barcelona,12500.0,115,Left,2.0,4.0,ST,2015,01/01/2019,5.75,152.0,28100.0
220348,Isaac Carcelén,25,Spain,66,70,CF Rayo Majadahonda,675.0,2,Right,1.0,2.0,RM,2018,01/01/2019,5.833333333,165.0,1100.0
220440,C. Lenglet,23,France,82,88,FC Barcelona,26000.0,135,Left,1.0,2.0,LCB,2018,,6.083333333,179.0,58500.0
220477,M. Caldara,24,Italy,80,86,Milan,17500.0,73,Right,2.0,2.0,CB,2018,01/01/2023,6.166666667,176.0,33300.0
220493,A. Barreca,23,Italy,75,80,AS Monaco,7500.0,42,Left,1.0,3.0,LB,2018,01/01/2021,5.916666667,154.0,14800.0
220540,D. Bejarano,24,Bolivia,63,66,,,0,Left,1.0,2.0,RM,2016,,6.0,163.0,4585.060806
220542,R. Quiñonez,26,Bolivia,64,67,,,0,Right,1.0,1.0,GK,2016,,6.0,176.0,4585.060806
220605,J. Rodríguez,22,Colombia,66,76,CD Tenerife,1000.0,3,Right,1.0,3.0,ST,2014,01/01/2019,5.833333333,157.0,1900.0
220659,J. Brownhill,22,England,71,79,Bristol City,3400.0,23,Right,1.0,3.0,RCM,2016,01/01/2021,5.833333333,152.0,7200.0
220665,G. Wüthrich,23,Switzerland,65,72,BSC Young Boys,650.0,4,Right,1.0,2.0,CB,2013,01/01/2020,6.333333333,194.0,1100.0
220677,J. Morrell,21,Wales,62,71,Bristol City,475.0,5,Right,1.0,3.0,CM,2014,01/01/2019,5.5,141.0,998.0
220807,M. O'Leary,21,England,61,72,Bristol City,350.0,3,Right,1.0,1.0,GK,2013,01/01/2021,6.083333333,172.0,735.0
220829,E. Torregrossa,26,Italy,69,71,Brescia,1300.0,3,Left,1.0,3.0,RS,2014,01/01/2019,6.0,176.0,2100.0
220834,Marco Asensio,22,Spain,85,92,Real Madrid,54000.0,215,Left,3.0,4.0,RW,2015,01/01/2023,6.0,168.0,121500.0
220889,Guille Donoso,22,Spain,68,76,CD Lugo,1300.0,4,Right,1.0,3.0,RM,2017,01/01/2019,5.666666667,143.0,2400.0
220905,J. Aholou,24,Ivory Coast,76,83,AS Monaco,9500.0,44,Left,1.0,3.0,LDM,2018,01/01/2023,6.166666667,163.0,20000.0
220969,N. Eliasson,22,Sweden,69,78,Bristol City,1600.0,17,Left,1.0,3.0,RM,2017,01/01/2020,5.833333333,159.0,3400.0
220971,N. Keïta,23,Guinea,83,88,Liverpool,34000.0,120,Right,2.0,4.0,CM,2018,01/01/2023,5.666666667,141.0,67200.0
221095,Dani Romera,22,Spain,67,75,Cádiz CF,1100.0,4,Right,1.0,3.0,ST,2017,01/01/2021,5.666666667,152.0,2000.0
221144,Alain Oyarzun,24,Spain,68,71,CD Numancia,1100.0,4,Left,1.0,3.0,LW,2018,01/01/2020,5.833333333,157.0,1900.0
221201,T. Leibold,24,Germany,73,76,1. FC Nürnberg,4200.0,15,Left,1.0,3.0,LB,2015,01/01/2021,5.75,159.0,7800.0
221286,Ricardo Vaz,23,Portugal,66,71,CF Reus Deportiu,850.0,2,Right,1.0,3.0,LM,2015,01/01/2020,5.666666667,150.0,1400.0
221322,E. O'Connell,22,Republic of Ireland,65,71,Bury,625.0,3,Right,1.0,2.0,CB,2017,01/01/2020,6.083333333,176.0,1200.0
221332,G. Guerrieri,22,Italy,61,68,Lazio,260.0,4,Right,1.0,1.0,GK,2015,01/01/2021,6.0,172.0,494.0
221422,S. Ingason,24,Iceland,73,78,,,0,Right,1.0,2.0,CB,2016,,6.166666667,165.0,4585.060806
221452,Nano,23,Spain,70,76,CD Tenerife,2500.0,12,Right,1.0,3.0,ST,2016,30/06/2019,5.666666667,170.0,4585.060806
221464,I. Ibañez,21,Chile,55,63,CD Everton de Viña del Mar,110.0,1,Right,1.0,2.0,RB,2018,01/01/2023,5.833333333,161.0,171.0
221482,K. Hidalgo,22,Chile,66,71,CD Huachipato,725.0,1,Right,1.0,2.0,CB,2014,01/01/2023,5.833333333,161.0,1000.0
221489,J. Flores,21,Chile,63,73,CD Antofagasta,600.0,1,Right,1.0,2.0,LW,2016,31/12/2018,5.5,132.0,4585.060806
221491,N. Elvedi,21,Switzerland,77,84,Borussia Mönchengladbach,11000.0,19,Right,2.0,3.0,RCB,2015,01/01/2021,6.166666667,172.0,20900.0
221539,Carrillo,24,Spain,68,75,Cádiz CF,1300.0,4,Right,1.0,2.0,ST,2017,01/01/2020,6.25,176.0,2300.0
221562,M. Mbaye,22,Senegal,65,73,Carpi,775.0,4,Right,1.0,3.0,LCM,2016,30/06/2019,6.083333333,176.0,4585.060806
221588,A. Mondal,28,India,57,57,,,0,Right,1.0,2.0,CB,2016,,5.833333333,154.0,4585.060806
221601,Carlos Abad,23,Spain,67,77,Córdoba CF,950.0,2,Right,1.0,1.0,GK,2016,30/06/2019,6.333333333,194.0,4585.060806
221610,D. Dibusz,27,Hungary,72,73,,,0,Right,1.0,1.0,GK,2016,,6.166666667,179.0,4585.060806
221639,Mariano,24,Dominican Republic,80,85,Real Madrid,20000.0,140,Right,1.0,3.0,ST,2018,01/01/2023,5.916666667,168.0,42500.0
221660,V. Lindelöf,23,Sweden,79,85,Manchester United,14500.0,91,Right,2.0,3.0,CB,2017,01/01/2021,6.166666667,176.0,29700.0
221661,G. Vadalá,21,Argentina,66,76,CD Universidad de Concepción,1000.0,5,Right,1.0,3.0,CAM,2016,30/06/2019,5.5,143.0,4585.060806
221908,L. Morgan,21,Scotland,66,77,Celtic,1100.0,10,Right,1.0,3.0,LM,2018,01/01/2022,5.833333333,165.0,2200.0
221964,Wu Yake,27,China PR,65,67,Changchun Yatai FC,450.0,2,Right,1.0,1.0,GK,2012,01/01/2021,6.083333333,179.0,1000.0
221972,Sun Jie,26,China PR,66,70,Changchun Yatai FC,700.0,3,Right,1.0,2.0,LCB,2010,01/01/2020,6.25,194.0,1600.0
221976,Jiang Zhe,29,China PR,60,60,Changchun Yatai FC,160.0,2,Right,1.0,2.0,RWB,2012,01/01/2020,5.833333333,185.0,344.0
221978,Li Guang,27,China PR,58,60,Changchun Yatai FC,120.0,2,Right,1.0,2.0,CDM,2012,01/01/2020,5.75,163.0,267.0
222028,J. Weigl,22,Germany,79,84,Borussia Dortmund,14500.0,43,Right,3.0,3.0,CDM,2015,01/01/2021,6.083333333,159.0,25700.0
222134,T. Hamed,29,Egypt,67,67,,,0,Right,1.0,2.0,LDM,2016,,5.583333333,148.0,4585.060806
222156,J. Bree,20,England,65,77,Aston Villa,850.0,3,Right,1.0,2.0,RB,2017,01/01/2021,5.833333333,163.0,1800.0
222224,P. Anton,27,Romania,70,73,,,0,Right,1.0,2.0,LDM,2016,,6.0,181.0,4585.060806
222226,V. Bozhikov,30,Bulgaria,68,68,,,0,Left,1.0,2.0,LB,2016,,6.083333333,176.0,4585.060806
222309,B. Gómez,24,Argentina,68,72,CD Feirense,1200.0,5,Right,1.0,3.0,RM,2018,01/01/2021,5.666666667,150.0,2500.0
222352,A. Ajeti,21,Switzerland,74,81,FC Basel 1893,8000.0,19,Right,,3.0,ST,2017,01/01/2022,6.0,170.0,13600.0
222355,L. Valzania,22,Italy,69,78,Atalanta,1600.0,11,Right,1.0,3.0,CM,2015,01/01/2023,6.0,170.0,3000.0
222368,A. Miranchuk,22,Russia,74,81,Lokomotiv Moscow,8000.0,1,Right,1.0,3.0,CAM,2012,01/01/2019,6.0,159.0,18400.0
222391,J. Minala,21,Cameroon,70,76,Lazio,2400.0,17,Right,1.0,3.0,CM,2013,01/01/2019,6.0,185.0,4600.0
222402,J. Gulley,25,New Zealand,61,64,,,0,Right,1.0,2.0,RB,2016,,5.75,154.0,4585.060806
222404,M. Normann,22,Norway,69,77,Brighton & Hove Albion,1500.0,18,Right,1.0,3.0,CM,2017,01/01/2020,5.833333333,165.0,3200.0
222422,A. Jakubiak,21,Scotland,59,69,Bristol Rovers,260.0,1,Right,1.0,2.0,ST,2014,01/01/2020,5.833333333,146.0,507.0
222466,José Carlos,22,Spain,66,76,CD Lugo,900.0,2,Left,1.0,2.0,CB,2018,01/01/2020,6.0,165.0,1600.0
222492,L. Sané,22,Germany,86,92,Manchester City,61000.0,195,Left,2.0,4.0,LW,2016,01/01/2021,6.0,165.0,125100.0
222493,M. Friedrich,22,Germany,70,78,1. FC Union Berlin,2300.0,13,Right,1.0,2.0,RCB,2018,01/01/2021,6.333333333,172.0,4100.0
222501,T. Castagne,22,Belgium,71,78,Atalanta,3300.0,14,Right,1.0,3.0,LM,2017,01/01/2020,6.083333333,176.0,6300.0
222509,Dani Ceballos,21,Spain,81,88,Real Madrid,25000.0,120,Right,1.0,4.0,LCM,2017,01/01/2023,5.833333333,154.0,56300.0
222544,E. Koulouris,22,Greece,70,78,,,0,Right,1.0,3.0,ST,2016,,6.083333333,181.0,4585.060806
